epoch,loss,val_loss
49,7.7027532943972e-05,6.350249896058813e-05
50,7.155667172201787e-05,0.00012720140512101352
51,7.09744577674428e-05,9.773829515324906e-05
52,7.077887418077472e-05,4.408757376950234e-05
53,7.064897021235225e-05,5.798377969767898e-05
54,7.056081266008494e-05,7.540707883890718e-05
55,7.047649050977429e-05,0.00010631739860400558
56,7.042479883874902e-05,6.819130794610828e-05
57,7.034263829028152e-05,7.435820589307696e-05
58,7.02790589994656e-05,0.0001296705158893019
59,7.022185742033383e-05,9.372690692543983e-05
60,7.017826039134411e-05,3.260338417021558e-05
61,7.012582346113191e-05,6.526213837787509e-05
62,7.004511083492634e-05,8.568788325646892e-05
63,7.001347797199432e-05,0.00011853275645989925
64,6.997223301887855e-05,6.460711301770061e-05
65,6.991091660253287e-05,6.422093429137021e-05
66,6.989120870796981e-05,8.335105667356402e-05
67,6.983229683379267e-05,0.00013401474279817194
68,6.981628235778206e-05,6.897137791384012e-05
69,6.97767653748635e-05,8.364194218302146e-05
70,6.969247651622671e-05,6.10530623816885e-05
71,6.968399390783974e-05,0.00011638442811090499
72,6.96157533977773e-05,8.628619980299845e-05
73,6.961979383994934e-05,7.247179019032046e-05
74,6.954734090673828e-05,6.190070416778326e-05
75,6.952760150993482e-05,0.0001054536405717954
76,6.947243087888284e-05,8.02659778855741e-05
77,6.943283436437888e-05,0.00013082919758744538
78,6.937734360136409e-05,9.734809282235801e-05
79,6.937172599608707e-05,6.238764763111249e-05
80,6.933207804352968e-05,7.431191625073552e-05
81,6.93034685935963e-05,8.386156696360558e-05
82,6.929609125035869e-05,5.46731025679037e-05
83,6.925666374380439e-05,8.189308573491871e-05
84,6.921316656799426e-05,7.092638406902552e-05
85,6.91784083056015e-05,9.403853619005531e-05
86,6.91577539513073e-05,4.0521124901715666e-05
87,6.912220294733681e-05,5.509379116119817e-05
88,6.908485678963259e-05,0.00010776231647469103
89,6.904397566084528e-05,7.426539377775043e-05
90,6.902260157077356e-05,6.68992506689392e-05
91,6.899431887720215e-05,0.00010656563972588629
92,6.894800162863424e-05,6.53548413538374e-05
93,6.895656648851497e-05,4.7439134505111724e-05
94,6.890587168025165e-05,8.41560322442092e-05
95,6.887581387977794e-05,7.821998588042334e-05
96,6.881886930668328e-05,7.686569006182253e-05
97,6.880511643372937e-05,8.216781134251505e-05
98,6.876109692271465e-05,8.682284533279017e-05
99,6.872137002005509e-05,8.024486305657774e-05
100,6.871640453472829e-05,5.1360406359890476e-05
101,6.868297688239728e-05,5.817847340949811e-05
102,6.864363719879885e-05,5.970018173684366e-05
103,6.865465887104504e-05,9.485901682637632e-05
104,6.860522480731835e-05,6.102447514422238e-05
105,6.857733094295627e-05,7.505706162191927e-05
106,6.854072050903517e-05,6.68577995384112e-05
107,6.853933345503286e-05,4.478921619011089e-05
108,6.851002598753272e-05,8.303370850626379e-05
109,6.846085138518919e-05,9.634541493142024e-05
110,6.843623393432812e-05,9.645504178479314e-05
111,6.841787348879451e-05,7.268520130310208e-05
112,6.836369161938262e-05,6.267532444326207e-05
113,6.834348324291833e-05,4.990111119695939e-05
114,6.830852130598624e-05,5.7099190598819405e-05
115,6.829627255010034e-05,0.00011785666720243171
116,6.829889841839441e-05,7.722310692770407e-05
117,6.826091260613662e-05,8.534993685316294e-05
118,6.826018340480446e-05,6.612245488213375e-05
119,6.819081111812232e-05,0.00010315785766579211
120,6.815975959083852e-05,7.448001997545362e-05
121,6.815052590461774e-05,6.114294228609651e-05
122,6.811455598836245e-05,9.937898721545935e-05
123,6.809423066507821e-05,7.808949885657057e-05
124,6.804659564423293e-05,7.324045873247087e-05
125,6.80300093604618e-05,8.206580969272181e-05
